MassSpectroType_AMU014_Output_Definition,226,Variable
MassSpectroType_AMU014_Output_ValuePrecision,227,Variable
MassSpectroType_AMU014_Output_InstrumentRange,228,Variable
MassSpectroType_AMU014_Output_EURange,229,Variable
MassSpectroType_AMU014_Output_EngineeringUnits,230,Variable
MassSpectroType_AMU014_Units,231,Variable
MassSpectroType_AMU014_Error,232,Variable
MassSpectroType_AMU015,233,Object
MassSpectroType_AMU015_Mass,234,Variable
MassSpectroType_AMU015_Mass_Definition,235,Variable
MassSpectroType_AMU015_Mass_ValuePrecision,236,Variable
MassSpectroType_AMU015_Mass_InstrumentRange,237,Variable
MassSpectroType_AMU015_Mass_EURange,238,Variable
MassSpectroType_AMU015_Mass_EngineeringUnits,239,Variable
MassSpectroType_AMU015_Output,240,Variable
MassSpectroType_AMU015_Output_Definition,241,Variable
MassSpectroType_AMU015_Output_ValuePrecision,242,Variable
MassSpectroType_AMU015_Output_InstrumentRange,243,Variable
MassSpectroType_AMU015_Output_EURange,244,Variable
MassSpectroType_AMU015_Output_EngineeringUnits,245,Variable
MassSpectroType_AMU015_Units,246,Variable
MassSpectroType_AMU015_Error,247,Variable
MassSpectroType_AMU016,248,Object
MassSpectroType_AMU016_Mass,249,Variable
MassSpectroType_AMU016_Mass_Definition,250,Variable
MassSpectroType_AMU016_Mass_ValuePrecision,251,Variable
MassSpectroType_AMU016_Mass_InstrumentRange,252,Variable
MassSpectroType_AMU016_Mass_EURange,253,Variable
MassSpectroType_AMU016_Mass_EngineeringUnits,254,Variable
MassSpectroType_AMU016_Output,255,Variable
MassSpectroType_AMU016_Output_Definition,256,Variable
MassSpectroType_AMU016_Output_ValuePrecision,257,Variable
MassSpectroType_AMU016_Output_InstrumentRange,258,Variable
MassSpectroType_AMU016_Output_EURange,259,Variable
MassSpectroType_AMU016_Output_EngineeringUnits,260,Variable
MassSpectroType_AMU016_Units,261,Variable
MassSpectroType_AMU016_Error,262,Variable
MassSpectroType_AMU017,263,Object
MassSpectroType_AMU017_Mass,264,Variable
MassSpectroType_AMU017_Mass_Definition,265,Variable
MassSpectroType_AMU017_Mass_ValuePrecision,266,Variable
MassSpectroType_AMU017_Mass_InstrumentRange,267,Variable
MassSpectroType_AMU017_Mass_EURange,268,Variable
MassSpectroType_AMU017_Mass_EngineeringUnits,269,Variable
MassSpectroType_AMU017_Output,270,Variable
MassSpectroType_AMU017_Output_Definition,271,Variable
MassSpectroType_AMU017_Output_ValuePrecision,272,Variable
MassSpectroType_AMU017_Output_InstrumentRange,273,Variable
MassSpectroType_AMU017_Output_EURange,274,Variable
MassSpectroType_AMU017_Output_EngineeringUnits,275,Variable
MassSpectroType_AMU017_Units,276,Variable
MassSpectroType_AMU017_Error,277,Variable
MassSpectroType_AMU018,278,Object
MassSpectroType_AMU018_Mass,279,Variable
MassSpectroType_AMU018_Mass_Definition,280,Variable
MassSpectroType_AMU018_Mass_ValuePrecision,281,Variable
MassSpectroType_AMU018_Mass_InstrumentRange,282,Variable
MassSpectroType_AMU018_Mass_EURange,283,Variable
MassSpectroType_AMU018_Mass_EngineeringUnits,284,Variable
MassSpectroType_AMU018_Output,285,Variable
MassSpectroType_AMU018_Output_Definition,286,Variable
MassSpectroType_AMU018_Output_ValuePrecision,287,Variable
MassSpectroType_AMU018_Output_InstrumentRange,288,Variable
MassSpectroType_AMU018_Output_EURange,289,Variable
MassSpectroType_AMU018_Output_EngineeringUnits,290,Variable
MassSpectroType_AMU018_Units,291,Variable
MassSpectroType_AMU018_Error,292,Variable
MassSpectroType_AMU019,293,Object
MassSpectroType_AMU019_Mass,294,Variable
MassSpectroType_AMU019_Mass_Definition,295,Variable
MassSpectroType_AMU019_Mass_ValuePrecision,296,Variable
MassSpectroType_AMU019_Mass_InstrumentRange,297,Variable
MassSpectroType_AMU019_Mass_EURange,298,Variable
MassSpectroType_AMU019_Mass_EngineeringUnits,299,Variable
MassSpectroType_AMU019_Output,300,Variable
MassSpectroType_AMU019_Output_Definition,301,Variable
MassSpectroType_AMU019_Output_ValuePrecision,302,Variable
MassSpectroType_AMU019_Output_InstrumentRange,303,Variable
MassSpectroType_AMU019_Output_EURange,304,Variable
MassSpectroType_AMU019_Output_EngineeringUnits,305,Variable
MassSpectroType_AMU019_Units,306,Variable
MassSpectroType_AMU019_Error,307,Variable
MassSpectroType_AMU020,308,Object
MassSpectroType_AMU020_Mass,309,Variable
MassSpectroType_AMU020_Mass_Definition,310,Variable
MassSpectroType_AMU020_Mass_ValuePrecision,311,Variable
MassSpectroType_AMU020_Mass_InstrumentRange,312,Variable
MassSpectroType_AMU020_Mass_EURange,313,Variable
MassSpectroType_AMU020_Mass_EngineeringUnits,314,Variable
MassSpectroType_AMU020_Output,315,Variable
MassSpectroType_AMU020_Output_Definition,316,Variable
MassSpectroType_AMU020_Output_ValuePrecision,317,Variable
MassSpectroType_AMU020_Output_InstrumentRange,318,Variable
MassSpectroType_AMU020_Output_EURange,319,Variable
MassSpectroType_AMU020_Output_EngineeringUnits,320,Variable
MassSpectroType_AMU020_Units,321,Variable
MassSpectroType_AMU020_Error,322,Variable
CoaterType,323,ObjectType
CoaterType_MassSpectro001,324,Object
CoaterType_MassSpectro001_Compartment,325,Variable
CoaterType_MassSpectro001_Compartment_Definition,326,Variable
CoaterType_MassSpectro001_Compartment_ValuePrecision,327,Variable
CoaterType_MassSpectro001_Compartment_InstrumentRange,328,Variable
CoaterType_MassSpectro001_Compartment_EURange,329,Variable
CoaterType_MassSpectro001_Compartment_EngineeringUnits,330,Variable
CoaterType_MassSpectro001_AMU001,331,Object
CoaterType_MassSpectro001_AMU001_Mass,332,Variable
CoaterType_MassSpectro001_AMU001_Mass_Definition,333,Variable
CoaterType_MassSpectro001_AMU001_Mass_ValuePrecision,334,Variable
CoaterType_MassSpectro001_AMU001_Mass_InstrumentRange,335,Variable
CoaterType_MassSpectro001_AMU001_Mass_EURange,336,Variable
CoaterType_MassSpectro001_AMU001_Mass_EngineeringUnits,337,Variable
CoaterType_MassSpectro001_AMU001_Output,338,Variable
CoaterType_MassSpectro001_AMU001_Output_Definition,339,Variable
CoaterType_MassSpectro001_AMU001_Output_ValuePrecision,340,Variable
CoaterType_MassSpectro001_AMU001_Output_InstrumentRange,341,Variable
CoaterType_MassSpectro001_AMU001_Output_EURange,342,Variable
CoaterType_MassSpectro001_AMU001_Output_EngineeringUnits,343,Variable
CoaterType_MassSpectro001_AMU001_Units,344,Variable
CoaterType_MassSpectro001_AMU001_Error,345,Variable
CoaterType_MassSpectro001_AMU002,346,Object
CoaterType_MassSpectro001_AMU002_Mass,347,Variable
CoaterType_MassSpectro001_AMU002_Mass_Definition,348,Variable
CoaterType_MassSpectro001_AMU002_Mass_ValuePrecision,349,Variable
CoaterType_MassSpectro001_AMU002_Mass_InstrumentRange,350,Variable
CoaterType_MassSpectro001_AMU002_Mass_EURange,351,Variable
CoaterType_MassSpectro001_AMU002_Mass_EngineeringUnits,352,Variable
CoaterType_MassSpectro001_AMU002_Output,353,Variable
CoaterType_MassSpectro001_AMU002_Output_Definition,354,Variable
CoaterType_MassSpectro001_AMU002_Output_ValuePrecision,355,Variable
CoaterType_MassSpectro001_AMU002_Output_InstrumentRange,356,Variable
CoaterType_MassSpectro001_AMU002_Output_EURange,357,Variable
CoaterType_MassSpectro001_AMU002_Output_EngineeringUnits,358,Variable
CoaterType_MassSpectro001_AMU002_Units,359,Variable
CoaterType_MassSpectro001_AMU002_Error,360,Variable
CoaterType_MassSpectro001_AMU003,361,Object
CoaterType_MassSpectro001_AMU003_Mass,362,Variable
CoaterType_MassSpectro001_AMU003_Mass_Definition,363,Variable
CoaterType_MassSpectro001_AMU003_Mass_ValuePrecision,364,Variable
CoaterType_MassSpectro001_AMU003_Mass_InstrumentRange,365,Variable
CoaterType_MassSpectro001_AMU003_Mass_EURange,366,Variable
CoaterType_MassSpectro001_AMU003_Mass_EngineeringUnits,367,Variable
CoaterType_MassSpectro001_AMU003_Output,368,Variable
CoaterType_MassSpectro001_AMU003_Output_Definition,369,Variable
CoaterType_MassSpectro001_AMU003_Output_ValuePrecision,370,Variable
CoaterType_MassSpectro001_AMU003_Output_InstrumentRange,371,Variable
CoaterType_MassSpectro001_AMU003_Output_EURange,372,Variable
CoaterType_MassSpectro001_AMU003_Output_EngineeringUnits,373,Variable
CoaterType_MassSpectro001_AMU003_Units,374,Variable
CoaterType_MassSpectro001_AMU003_Error,375,Variable
CoaterType_MassSpectro001_AMU004,376,Object
CoaterType_MassSpectro001_AMU004_Mass,377,Variable
CoaterType_MassSpectro001_AMU004_Mass_Definition,378,Variable
CoaterType_MassSpectro001_AMU004_Mass_ValuePrecision,379,Variable
CoaterType_MassSpectro001_AMU004_Mass_InstrumentRange,380,Variable
CoaterType_MassSpectro001_AMU004_Mass_EURange,381,Variable
CoaterType_MassSpectro001_AMU004_Mass_EngineeringUnits,382,Variable
CoaterType_MassSpectro001_AMU004_Output,383,Variable
CoaterType_MassSpectro001_AMU004_Output_Definition,384,Variable
CoaterType_MassSpectro001_AMU004_Output_ValuePrecision,385,Variable
CoaterType_MassSpectro001_AMU004_Output_InstrumentRange,386,Variable
CoaterType_MassSpectro001_AMU004_Output_EURange,387,Variable
CoaterType_MassSpectro001_AMU004_Output_EngineeringUnits,388,Variable
